seats,passengers,payload,airline_id,origin_airport_id,dest_airport_id
152,92,43606,20452,13244,13930
228,91,65409,20452,13303,15249
207,159,57276,20452,13342,11433
228,177,65409,20452,13487,12266
207,195,57276,20452,13487,12953
228,147,65409,20452,13495,12266
228,207,65409,20452,13930,11042
210,190,57276,20452,13930,11109
228,194,65409,20452,13930,11193
228,219,65409,20452,13930,11298
228,206,65409,20452,13930,11540
152,61,43606,20452,13930,11995
140,85,38184,20452,13930,12884
210,171,57276,20452,13930,13244
140,85,38184,20452,13930,14869
207,166,57276,20452,13931,11433
210,189,57276,20452,14321,11618
150,147,40500,20304,10785,13930
207,187,53220,20304,10800,14869
207,189,48480,20304,10821,13487
150,119,37000,20304,11057,10431
195,115,43740,20304,11057,13342
228,145,51040,20304,11066,11433
140,37,37480,20304,11066,13930
150,137,37000,20304,11292,13198
100,0,23500,20304,11292,13930
150,121,40500,20304,11292,14057
228,223,45600,20304,11292,14679
228,173,45600,20304,11292,14771
210,162,56220,20304,11292,15016
228,176,45600,20304,11292,15370
150,135,30000,20304,11298,12891
140,63,37480,20304,11298,13851
140,0,36480,20304,11298,13930
210,171,42000,20304,11423,12953
150,129,33500,20304,11423,13487
228,201,51040,20304,11433,10408
228,104,51040,20304,11433,10792
207,187,48480,20304,11433,10821
210,206,56220,20304,12266,13198
210,169,56220,20304,12266,14262
210,106,54980,20304,12278,11292
140,27,37480,20304,12278,13930
152,93,30400,20304,12280,12441
140,81,37480,20304,12441,13930
150,54,30000,20304,12891,11298
228,146,45600,20304,12892,11109
210,23,56220,20304,12892,11292
228,218,45600,20304,12892,12280
210,144,42000,20304,12953,11423
210,113,42000,20304,12953,11433
210,177,42000,20304,12953,14986
207,186,48480,20304,12992,10397
210,182,56220,20304,13198,11292
150,48,37000,20304,13198,13930
228,200,45600,20304,13198,14747
207,164,53220,20304,13342,14869
150,97,33500,20304,13487,10469
207,175,52855,20304,13487,10627
228,197,56480,20304,13487,10821
150,121,40500,20304,13487,11122
70,65,18375,20304,13930,15016
195,46,39000,20304,13930,15412
150,133,40500,20304,14057,11292
150,60,40500,20304,14057,14489
195,79,48480,20304,14107,14698
140,0,37480,20304,14107,14869
140,108,37480,20304,14122,13930
152,0,30400,20304,14262,10713
210,204,56220,20304,14262,12266
228,199,56480,20304,14321,11433
150,0,40500,20304,14570,11638
210,189,42000,20304,14576,12478
195,169,39000,20304,14576,13930
152,45,30400,20304,14679,14771
228,0,45600,20304,14689,10423
195,31,48480,20304,14698,14107
228,221,56480,20304,14730,10397
228,168,45600,20304,14831,14869
207,67,53220,20304,14869,10372
207,198,53220,20304,14869,10800
208,89,49480,20304,14869,11921
207,181,53220,20304,14869,13342
525,455,130200,19393,10529,11292
525,462,130200,19393,10529,11697
498,153,123115,19977,11057,13930
256,82,70812,19977,11066,13930
252,166,63381,19977,11618,10785
378,195,95501,19977,11618,10792
384,290,105714,19977,11618,12266
378,355,96680,19977,11618,12451
657,640,262086,19977,11618,12892
498,297,129551,19977,11618,13495
384,308,107594,19977,11618,13930
498,245,124538,19977,11618,14576
378,254,90613,19977,11618,14635
384,372,107268,19977,11618,14635
450,383,99437,19977,12094,12266
498,474,111004,19977,12173,14771
384,288,106035,19977,12264,10397
450,420,106496,19977,12264,10423
450,149,98389,19977,12264,10693
498,279,102465,19977,12264,10721
378,173,86644,19977,12264,10994
384,249,94072,19977,12264,11618
384,343,106646,19977,12264,12266
378,234,95737,19977,12264,13495
537,350,136895,19977,12264,14122
384,194,93334,19977,12266,11193
384,359,98355,19977,12889,12264
537,437,148173,19977,12889,12266
537,456,143297,19977,12892,11298
657,622,261570,19977,12892,11618
537,516,136151,19977,12892,13204
507,399,145607,19977,12892,13830
450,243,108380,19977,13158,12266
450,398,110011,19977,13204,11292
384,320,107990,19977,13244,11292
450,188,109855,19977,13256,12266
537,513,139553,19977,13303,11292
378,332,96523,19977,13303,13930
498,324,125536,19977,13487,12266
378,369,94837,19977,13495,11618
537,522,131331,19977,13495,14771
507,340,145607,19977,13830,12892
378,257,97905,19977,13930,10257
450,227,109834,19977,13930,10257
300,223,71675,19977,13930,10397
537,210,142763,19977,13930,10693
384,349,108317,19977,13930,10821
332,152,65447,19977,13930,10849
384,363,107508,19977,14635,11618
384,369,104979,19977,14679,13930
498,253,118533,19977,14683,13930
450,327,109891,19977,14683,13930
498,378,100181,19977,14747,11292
507,407,145226,19977,14771,11292
657,470,259974,19977,14771,11292
450,393,108559,19977,14771,11298
450,225,108455,19977,14771,11433
450,290,94505,19977,14771,11603
664,460,156035,19977,14771,12173
537,386,129831,19977,14771,13495
537,430,116295,19977,14771,14492
384,226,104746,19977,14771,14570
537,370,139429,19977,14771,14570
498,328,127352,19977,14771,14893
384,272,106756,19977,14831,12266
450,393,106467,19977,14869,11292
378,369,94610,19977,14869,12266
498,328,120611,19977,14869,14771
378,357,95832,19977,14893,12266
537,389,139871,19977,14986,13930
0,0,302685,19917,13295,14730
0,0,190488,19917,13342,14730
0,0,267706,19917,13487,14730
0,0,207177,19917,13891,10868
0,0,159653,19917,13891,11298
0,0,223521,19917,13891,14100
0,0,279500,19917,13930,14730
0,0,816303,19917,14057,10299
0,0,197885,19917,14100,10721
0,0,223352,19917,14100,13891
0,0,193080,19917,14307,14730
0,0,136001,19917,14492,14730
0,0,49975,19917,14512,13487
0,0,111439,19917,14512,14730
0,0,86237,19917,14524,12264
0,0,263071,19917,14730,10397
0,0,532198,19917,14730,10559
0,0,220416,19917,14730,10599
0,0,91900,19917,14730,11003
0,0,163341,19917,14730,11003
0,0,238099,19917,14730,11298
0,0,358908,19917,14730,11298
0,0,606531,19917,12173,12277
0,0,717548,19917,12173,15092
228,195,64506,20363,10397,11775
150,138,37500,20363,10397,11996
304,247,86008,20363,10397,12951
228,159,64506,20363,10397,13871
150,109,37500,20363,10397,15919
228,101,64506,20363,10721,13198
228,59,64506,20363,10721,13342
228,166,64506,20363,11433,13244
150,118,37500,20363,11433,16217
228,214,64506,20363,11775,10397
150,133,37500,20363,11977,13487
150,142,37500,20363,11996,10397
150,101,37500,20363,12478,14321
228,187,64506,20363,13198,11433
228,198,64506,20363,13198,13487
228,173,64506,20363,13487,10408
150,100,37500,20363,13487,11267
150,91,37500,20363,13487,11977
304,218,86008,20363,13487,13198
228,203,64506,20363,13487,13930
228,188,64506,20363,13871,10397
480,339,121200,19805,14637,13303
384,348,108000,19805,14832,11057
384,212,108000,19805,14849,11057
450,375,118500,19805,15513,11057
450,396,115300,19805,16304,14107
0,0,486000,20453,12239,12892
0,0,486000,20453,12892,14838
0,0,486000,20453,13303,14838
0,0,486000,20453,13514,12206
0,0,293400,20453,15174,15842
0,0,293400,20453,15842,13667
0,0,293400,20453,15842,14561
0,0,293400,20453,11193,15842
0,0,293400,20453,11618,11193
477,259,120200,19930,14057,12889
745,645,188600,19930,14057,14831
954,791,241200,19930,14107,14747
1068,724,279400,19930,14747,13342
2314,1781,554400,19930,14747,13891
636,497,158700,19930,14747,14262
3026,2298,728400,19930,14747,14869
477,336,119100,19930,14771,11618
745,584,184200,19930,14771,13204
146,129,36500,19930,14771,13204
925,519,247600,19930,14771,14679
3026,2341,728400,19930,14869,14747
795,104,198800,19930,15991,10926
477,277,119300,19930,12892,13095
477,395,119300,19930,13095,12892
477,468,121200,19930,14312,14908
712,455,170600,19930,14831,14832
477,471,120300,19930,14832,14908
477,291,121200,19930,14908,14312
477,359,120300,19930,14908,14832
150,102,33354,20237,10599,11292
150,98,33354,20237,11193,11292
150,127,33354,20237,11292,10599
228,206,59658,21167,14869,12266
474,360,114510,19790,10140,13487
330,244,89700,19790,10397,10408
396,350,103338,19790,10397,11109
525,343,130200,19393,13198,11292
525,465,130200,19393,13198,12889
525,299,130200,19393,13198,13495
525,306,130200,19393,13198,14492
525,442,130200,19393,13198,14679
525,342,130200,19393,13198,15016
525,495,130200,19393,13204,10257
525,484,130200,19393,13204,10529
525,476,130200,19393,13204,11618
525,467,130200,19393,13204,12264
525,385,130200,19393,13204,12339
429,368,103800,19393,13204,12889
525,420,130200,19393,13204,13244
525,502,130200,19393,13204,13487
525,431,130200,19393,13204,13796
429,312,103800,19393,13204,13871
429,360,103800,19393,13204,14831
525,475,130200,19393,13232,10140
540,456,108000,20368,10423,12339
531,290,106200,20368,10431,10821
468,406,93600,20368,10466,10666
468,441,93600,20368,10466,12889
468,392,93600,20368,10666,10466
531,273,106200,20368,10821,10431
468,340,93600,20368,10980,14112
468,415,93600,20368,11612,14761
468,439,93600,20368,11721,14112
468,398,93600,20368,11775,14761
468,407,93600,20368,11823,14761
549,371,109800,20368,11995,14761
468,354,93600,20368,11996,14112
468,361,93600,20368,11996,14761
540,396,108000,20368,12339,10423
531,381,106200,20368,12339,12451
531,477,106200,20368,12451,12339
468,387,93600,20368,12451,14122
468,374,93600,20368,12889,10466
468,398,93600,20368,12945,14082
468,376,93600,20368,13342,14761
549,442,109800,20368,13367,14761
558,450,111600,20368,13871,14761
384,249,109500,19805,10713,14107
480,431,122400,19805,10792,11057
480,405,122400,19805,11057,10792
450,349,115600,19805,11057,11433
384,292,108000,19805,11057,13487
561,498,155100,19805,11057,14685
912,772,397500,19805,11298,13303
384,301,107600,19805,11298,13487
912,540,395700,19805,11298,13930
384,271,108800,19805,11298,14100
450,409,115700,19805,11618,14107
384,381,108000,19805,11697,11057
540,512,108000,20436,10257,13204
540,476,108000,20436,10397,15356
558,282,111600,20436,10599,13204
540,455,108000,20436,10693,14100
546,460,109200,20436,10792,11292
558,487,111600,20436,10792,11292
540,519,108000,20436,10792,15304
450,264,90000,20436,11042,11292
546,262,109200,20436,11057,15304
546,397,109200,20436,11066,13204
450,377,90000,20436,11292,15304
558,446,111600,20436,11292,15412
540,522,108000,20436,11423,13204
546,371,109200,20436,11637,11292
540,504,108000,20436,11697,15356
540,416,108000,20436,11884,12889
450,316,90000,20436,11986,11292
558,423,111600,20436,11986,14107
558,274,111600,20436,11996,15304
450,401,90000,20436,12206,11292
540,491,108000,20436,12217,11292
540,519,108000,20436,12339,13204
540,485,108000,20436,12451,11292
558,527,111600,20436,12451,11292
552,379,110400,20436,12451,13487
540,472,108000,20436,12889,11884
546,354,109200,20436,12889,13931
546,446,109200,20436,12889,14635
558,491,111600,20436,12889,14831
450,333,90000,20436,12951,11292
546,328,109200,20436,13204,10140
540,447,108000,20436,13204,10257
552,505,110400,20436,14107,13930
546,282,109200,20436,14193,11292
450,371,90000,20436,14193,11292
558,501,111600,20436,14307,13204
558,528,111600,20436,14307,14635
540,530,108000,20436,14307,15304
540,504,108000,20436,14321,13204
546,335,109200,20436,14570,11292
546,438,109200,20436,14635,12889
540,467,108000,20436,14635,13871
558,462,111600,20436,14635,14307
450,409,90000,20436,14683,11193
540,501,108000,20436,14683,13204
540,475,108000,20436,14730,11292
546,513,109200,20436,14831,11292
558,327,111600,20436,14831,12889
540,348,108000,20436,14869,14635
546,417,109200,20436,14986,14100
540,496,108000,20436,15304,10792
546,355,109200,20436,15304,11057
540,424,108000,20436,15304,11193
450,290,90000,20436,15304,11292
540,415,147270,19790,13487,10627
471,393,114510,19790,13487,10713
660,575,172230,19790,13487,10849
330,269,89700,19790,13487,11042
632,420,152680,19790,13487,11057
396,351,103338,19790,13487,11433
539,469,147270,19790,13487,11637
314,149,77758,19790,13487,12339
396,319,103338,19790,13487,13244
396,299,103338,19790,13487,13486
540,486,147270,19790,13487,13930
471,418,118839,19790,13487,14057
480,357,122510,19790,13487,14122
396,375,103338,19790,13487,14893
1264,713,305660,19790,13487,15016
540,448,147270,19790,13930,13487
396,365,103338,19790,14027,12953
540,473,147270,19790,14100,14869
396,364,103338,19790,14122,10397
632,416,152680,19790,14122,11433
471,397,116637,19790,14492,10397
480,407,120810,19790,14492,14747
702,649,185220,19790,14635,11433
330,265,89700,19790,14747,14057
503,351,159480,19790,14831,12478
480,454,121310,19790,14843,12478
474,413,114810,19790,14869,11193
396,342,103338,19790,14869,11433
480,428,122110,19790,14869,11618
480,423,121210,19790,14869,11697
330,281,89700,19790,14869,11884
474,428,114810,19790,14869,11884
702,393,185220,19790,14869,12889
440,414,119600,19790,14869,12892
330,308,89700,19790,14869,13891
540,468,147270,19790,14869,14100
660,583,172230,19790,14869,16271
1264,623,305660,19790,15016,13487
264,248,68892,19790,15027,10397
660,591,172230,19790,16271,14869
480,362,121810,19790,10397,10411
597,506,149280,19790,10397,14739
480,449,121810,19790,10411,10397
480,429,123310,19790,10411,10721
540,268,147270,19790,10693,11032
477,449,123310,19790,10721,10411
540,351,147270,19790,11032,10693
540,167,147270,19790,15304,11032
879,810,295005,19790,10292,12889
879,548,295005,19790,10920,12889
501,443,159480,19790,12478,11488
877,744,295005,19790,12889,10292
873,834,306570,19790,12889,13744
870,782,306570,19790,13744,12889
150,113,30000,20366,10397,12266
150,122,30000,20366,10599,13930
100,96,27000,20366,10792,12264
150,0,33500,20366,11027,13930
195,0,48480,20366,11057,15376
100,96,27000,20366,11278,13930
150,142,30000,20366,11298,12266
65,33,17740,20366,11298,13061
150,144,30000,20366,11423,12266
150,105,30000,20366,11618,13487
100,100,20000,20366,11618,14492
471,419,116637,19790,13204,14492
936,801,246960,19790,13487,10397
525,473,130200,19393,10529,15016
525,239,130200,19393,10599,10821
525,384,130200,19393,10599,11259
525,442,130200,19393,10693,12953
525,412,130200,19393,10693,14492
429,409,103800,19393,10693,14635
525,468,130200,19393,10713,13796
525,454,130200,19393,10713,14893
429,341,103800,19393,10721,11259
525,82,130200,19393,10721,13198
525,477,130200,19393,10792,11697
429,325,103800,19393,10792,14107
525,330,130200,19393,10800,14771
525,332,130200,19393,10800,14831
525,418,130200,19393,10821,10529
525,380,130200,19393,10821,10792
429,380,103800,19393,10821,12889
525,435,130200,19393,10821,13851
525,404,130200,19393,10821,14107
525,302,130200,19393,10821,14576
525,402,130200,19393,10821,14683
525,481,130200,19393,10821,14747
525,485,130200,19393,10821,14831
525,504,130200,19393,10821,14843
525,487,130200,19393,10821,14869
525,405,130200,19393,11042,10693
429,384,103800,19393,11042,14635
350,320,86800,19393,11057,11259
525,287,130200,19393,11057,11259
525,379,130200,19393,11066,10397
700,437,173600,19393,11066,13232
525,362,130200,19393,11066,13495
525,249,130200,19393,11066,15304
525,199,130200,19393,11140,12191
525,391,130200,19393,11193,10821
429,371,103800,19393,11259,10721
525,393,130200,19393,11259,10721
525,487,130200,19393,11259,11433
525,502,130200,19393,11259,12892
525,379,130200,19393,11259,12896
525,327,130200,19393,11259,13851
525,123,130200,19393,11278,10693
525,391,130200,19393,11278,12191
525,335,130200,19393,11278,13495
525,332,130200,19393,11278,13871
525,267,130200,19393,11292,10140
525,435,130200,19393,11292,10529
429,350,103800,19393,11292,11042
525,484,130200,19393,11292,11042
429,401,103800,19393,11292,11697
525,469,130200,19393,11292,11986
525,469,130200,19393,11292,12953
525,508,130200,19393,11292,13871
525,450,130200,19393,11292,14122
525,499,130200,19393,11292,14683
525,482,130200,19393,11292,14771
525,407,130200,19393,11433,11259
429,368,103800,19393,11433,13204
525,371,130200,19393,11540,11259
429,99,103800,19393,11540,14831
429,406,103800,19393,11618,12339
525,446,130200,19393,11618,12339
525,383,130200,19393,11697,10792
525,501,130200,19393,11697,11278
525,163,130200,19393,11697,12451
32,17,13800,21080,15024,14692
60,6,12800,21477,10868,14761
200,34,30000,21477,14761,10868
32,7,12280,21743,11697,10621
0,0,417963,19917,10140,14730
0,0,124508,19917,10529,12478
0,0,131891,19917,10559,11884
796,723,199040,19790,10397,11292
440,409,119600,19790,10397,11641
440,382,119600,19790,10397,11973
1432,753,570352,19977,12972,14771
716,359,189442,19977,10411,12266
716,639,180039,19977,10411,13930
1456,1432,424026,19977,11032,13930
664,478,166179,19977,11244,12266
716,481,160344,19977,11244,12266
664,594,159092,19977,11244,13930
664,596,153765,19977,11292,12990
664,585,148015,19977,11618,11868
504,468,121498,19977,11618,12990
504,463,123035,19977,11618,14207
716,588,157834,19977,11618,14207
600,420,126849,19977,11618,14312
512,326,129618,19977,11618,14312
716,665,183384,19977,11618,15013
664,621,162315,19977,11868,11618
664,602,166993,19977,12073,12266
716,411,145142,19977,12266,10411
664,408,133579,19977,12266,11244
716,445,125444,19977,12266,11244
664,478,140793,19977,12266,12073
664,384,129491,19977,12266,13269
512,265,142690,19977,12892,14832
504,496,130798,19977,12990,11618
512,443,111765,19977,13252,12264
664,489,166191,19977,13269,12266
504,496,128906,19977,13605,13930
512,432,136729,19977,13605,13930
716,590,190524,19977,13930,10411
1456,1336,392112,19977,13930,11032
664,406,130392,19977,13930,11244
504,420,104531,19977,13930,13605
512,399,119687,19977,13930,13605
716,549,145676,19977,13930,14153
504,454,114436,19977,13930,15084
716,378,190876,19977,14153,12264
504,487,127735,19977,14207,11618
716,699,187634,19977,14207,11618
600,590,142449,19977,14312,11618
512,500,143360,19977,14312,11618
600,477,146373,19977,14771,13252
512,508,142690,19977,14832,12892
716,712,185274,19977,15013,11618
504,431,109372,19977,15084,13930
260,156,56740,20366,12191,11298
150,144,40500,20366,12264,10994
200,158,54000,20366,13485,13930
200,172,54000,20366,13871,13930
200,0,50500,20366,13930,10781
150,105,30000,20366,13930,11423
200,189,40000,20366,13930,13851
150,83,30000,20366,14730,13930
0,0,14000,20107,10157,15458
0,0,770135,20107,10299,11618
0,0,770436,20107,10299,12016
0,0,773061,20107,10299,13796
0,0,252767,20107,10397,13244
0,0,772352,20107,10423,11540
0,0,252979,20107,10620,11775
0,0,252154,20107,10685,13485
0,0,419842,20107,10713,14869
0,0,423741,20107,10721,11618
0,0,251987,20107,10785,14321
0,0,420115,20107,10792,16149
0,0,14000,20107,10930,10157
0,0,251731,20107,11003,11423
0,0,423097,20107,11042,12917
0,0,253175,20107,11122,10713
0,0,14000,20107,11203,13342
0,0,679952,20107,11292,13244
0,0,426776,20107,11298,13244
0,0,253415,20107,11423,11003
0,0,546806,20107,11433,13342
0,0,422912,20107,11618,10529
0,0,780102,20107,11618,12892
0,0,764355,20107,11618,14747
0,0,425966,20107,11637,13930
0,0,14000,20107,11637,16232
0,0,253153,20107,11638,13796
0,0,14000,20107,11638,15601
0,0,693426,20107,11697,13244
0,0,14000,20107,11711,12018
0,0,14000,20107,11762,10666
0,0,14000,20107,11884,13546
0,0,252272,20107,12003,10620
0,0,14000,20107,12018,11711
0,0,764095,20107,12173,10299
0,0,772293,20107,12173,13244
0,0,14000,20107,12280,14869
0,0,678728,20107,12339,11618
0,0,766780,20107,12339,13796
0,0,14000,20107,12389,13433
0,0,14000,20107,12402,12173
0,0,420474,20107,12478,13244
0,0,253038,20107,12889,14570
0,0,764655,20107,12892,11618
0,0,424792,20107,12892,13796
0,0,784306,20107,12892,13796
0,0,429333,20107,12896,10800
0,0,14000,20107,12899,11980
0,0,40000,20107,12982,12173
0,0,14150,20107,13024,14489
0,0,423937,20107,13061,10800
0,0,253087,20107,13061,13244
0,0,418930,20107,13061,13244
0,0,252307,20107,13198,13244
0,0,419416,20107,13244,10135
0,0,253365,20107,13244,10397
0,0,420115,20107,13244,10792
0,0,251940,20107,13244,11057
0,0,679952,20107,13244,11292
0,0,252146,20107,13244,11433
0,0,507461,20107,13244,11540
0,0,253254,20107,13244,11638
0,0,693426,20107,13244,11697
0,0,679472,20107,13244,12339
0,0,507488,20107,13244,13303
0,0,252022,20107,13244,13796
0,0,253426,20107,13244,13851
0,0,663551,20107,13244,13930
0,0,423648,20107,13244,14057
0,0,330978,20107,13244,14100
0,0,253211,20107,13244,14570
0,0,252451,20107,13244,14869
0,0,691841,20107,13244,14869
0,0,252571,20107,13244,15070
0,0,424007,20107,13244,16128
0,0,251873,20107,13303,13244
0,0,550525,20107,13342,12917
0,0,14000,20107,13433,10627
0,0,251782,20107,13485,10685
0,0,779946,20107,13796,11618
0,0,14000,20107,13796,11638
0,0,251801,20107,13796,11638
0,0,425650,20107,13796,12954
0,0,508631,20107,13796,13244
0,0,509501,20107,13796,13891
0,0,508293,20107,13796,14107
0,0,509121,20107,13891,13796
0,0,14000,20107,13964,14467
0,0,693321,20107,14057,13244
0,0,330978,20107,14100,13244
0,0,14000,20107,14231,10581
0,0,770436,20107,12016,14309
0,0,14075,20107,14252,11884
0,0,254203,20107,14321,10785
0,0,14150,20107,14489,11603
0,0,253038,20107,14570,13244
0,0,693345,20107,14683,11298
0,0,930539,20107,14747,13244
0,0,429048,20107,14747,13796
0,0,422358,20107,14869,10713
0,0,14000,20107,14869,12280
0,0,691841,20107,14869,13244
0,0,424712,20107,15016,13244
0,0,14000,20107,15381,11637
0,0,429998,20107,15412,10693
0,0,14075,20107,16101,14252
0,0,14000,20107,16232,11637
0,0,330638,20107,16232,13244
0,0,423239,20107,16257,12003
0,0,506206,20107,10732,15567
0,0,767590,20107,10299,12277
0,0,929392,20107,10299,15306
0,0,770405,20107,10299,15306
0,0,930987,20107,10877,10299
0,0,785092,20107,12173,10244
0,0,928120,20107,12277,10299
0,0,768735,20107,12699,13796
0,0,927596,20107,13744,10299
708,615,141600,20368,10135,11697
717,423,143400,20368,10257,14761
885,635,177000,20368,14112,11775
885,642,177000,20368,14112,13244
885,811,177000,20368,14112,14696
885,793,177000,20368,14112,14730
930,761,186000,20368,14576,14082
885,697,177000,20368,14696,14112
885,708,177000,20368,14730,14112
894,739,178800,20368,14761,11003
780,683,156000,20368,14761,11423
780,595,156000,20368,14761,11537
780,637,156000,20368,14761,11637
780,424,156000,20368,14761,11973
885,664,177000,20368,14761,15370
780,638,156000,20368,14761,15919
885,641,177000,20368,15370,14761
780,678,156000,20368,15919,14761
350,264,94000,20500,10529,11433
350,326,94000,20500,10693,13930
350,229,94000,20500,11433,10529
380,307,113750,20500,12945,11433
350,331,94000,20500,13930,10693
630,464,169200,20500,14524,11433
350,342,94000,20500,14576,13930
45,6,8900,21029,12175,14828
40,0,9240,20272,13002,12652
0,0,235000,20169,13873,10299
0,0,235000,20169,13873,13970
0,0,810000,20151,13303,12693
0,0,810000,20151,13303,13269
0,0,810000,20151,13303,15455
0,0,810000,20151,14012,13303
0,0,810000,20151,15455,13303
380,329,98410,20398,10713,13930
220,188,50450,20398,11057,12945
220,143,50450,20398,11298,12896
220,179,50450,20398,11298,13158
220,184,50450,20398,11298,13502
250,154,61750,20398,11298,15048
250,75,61750,20398,11775,13930
220,115,50450,20398,12896,11298
220,140,50450,20398,12945,11057
220,127,50450,20398,13158,11298
250,200,61750,20398,13198,13930
220,162,50450,20398,13502,11298
380,302,98410,20398,13930,10713
250,154,61750,20398,13930,11775
250,172,61750,20398,13930,13198
250,185,61750,20398,15048,11298
250,220,61750,20398,11731,13303
250,129,61750,20398,13303,11731
1140,927,228000,20416,11697,14677
1140,1017,228000,20416,14677,11697
325,194,88000,20397,10257,11278
380,266,107920,20397,11057,10208
304,250,83130,20397,11057,11278
250,231,63875,20427,11057,11986
250,195,63875,20427,11986,11057
250,226,63875,20427,14100,14307
250,192,63875,20427,14307,14100
40,11,15350,21743,13289,11697
32,22,6400,21599,14107,15051
32,16,6400,21599,15051,14107
0,0,323553,19917,10397,14730
0,0,275961,19917,10529,14730
70,6,21000,21242,12492,13347
42,42,12600,21242,12758,12173
1440,1263,365330,19790,10397,11292
792,688,206676,19790,10397,11433
745,422,164350,19790,10397,12323
630,600,160457,19977,10711,12266
630,598,149366,19977,11618,14153
830,754,208679,19977,11618,14210
895,791,212612,19977,11618,14832
895,503,240015,19977,11874,12266
630,270,106313,19977,12264,11868
830,735,181637,19977,12264,14838
630,533,152157,19977,12266,10711
895,482,209415,19977,12266,11874
640,537,136378,19977,13930,14312
630,601,160356,19977,14153,11618
640,636,178401,19977,14312,13930
640,635,176844,19977,14312,14771
830,419,181624,19977,14771,11032
640,344,106244,19977,14771,14312
895,866,230612,19977,14832,11618
830,758,188734,19977,14838,12264
630,538,150509,19977,12016,13694
630,464,155309,19977,13694,12016
0,0,315533,20107,10194,15370
0,0,531238,20107,10620,11775
0,0,17500,20107,10627,11315
0,0,17500,20107,10666,11762
0,0,529854,20107,10713,13244
0,0,530825,20107,11057,13244
0,0,315825,20107,11109,11921
0,0,1161122,20107,11540,13244
0,0,885672,20107,11540,13244
0,0,316572,20107,11618,12339
0,0,635905,20107,11618,12339
0,0,17500,20107,11637,10627
0,0,636230,20107,12266,11298
0,0,684860,20107,12892,10194
0,0,1161122,20107,13244,11540
0,0,529773,20107,13244,11618
0,0,316857,20107,13244,13487
0,0,869530,20107,13244,14057
0,0,828281,20107,13244,14107
0,0,416225,20107,13244,14321
0,0,526335,20107,13244,14576
875,381,217000,19393,13796,14869
715,618,173000,19393,13851,10693
858,690,207600,19393,13851,13232
875,771,217000,19393,13891,14107
875,711,217000,19393,14057,11292
875,673,217000,19393,14100,13204
875,792,217000,19393,14107,10821
875,557,217000,19393,14107,11540
875,728,217000,19393,14107,12191
875,717,217000,19393,14107,13487
875,787,217000,19393,14831,10821
875,773,217000,19393,14843,13204
875,819,217000,19393,14843,13232
875,664,217000,19393,14869,13232
875,738,217000,19393,14893,10423
875,815,217000,19393,14893,10821
875,808,217000,19393,14893,11259
875,413,217000,19393,14893,12889
875,737,217000,19393,14893,13204
1050,664,260400,19393,14893,13891
875,752,217000,19393,15016,14492
875,535,217000,19393,15016,14831
715,602,173000,19393,15016,14893
875,697,217000,19393,15304,10693
875,694,217000,19393,15304,11292
715,647,173000,19393,15304,12889
875,519,217000,19393,15304,12953
875,662,217000,19393,15304,13232
875,356,217000,19393,15304,13244
875,603,217000,19393,15370,11259
875,738,217000,19393,10397,11032
875,839,217000,19393,11032,10397
350,326,95460,20452,11292,11648
380,295,109015,20452,11292,11775
350,227,95460,20452,11292,15370
345,235,95460,20452,11433,11057
210,186,57276,20452,11618,10792
380,139,109015,20452,11618,13296
380,330,109015,20452,11618,14576
350,338,95460,20452,11648,11292
380,322,109015,20452,11775,11292
280,274,76368,20452,11986,13930
380,311,109015,20452,12266,11433
380,293,109015,20452,12266,13198
345,298,95460,20452,12478,11433
345,255,95460,20452,12478,14122
380,231,109015,20452,12953,14524
350,188,95460,20452,13158,11292
350,235,95460,20452,13198,11292
345,255,95460,20452,13198,12953
380,218,109015,20452,13296,11618
380,361,109015,20452,13303,11193
380,353,109015,20452,13303,13244
345,316,95460,20452,13487,11298
280,169,76368,20452,13851,12266
380,362,76000,20304,11292,12339
250,231,67500,20304,11292,12389
380,221,76000,20304,11292,13502
250,237,67500,20304,11292,15016
250,150,57000,20304,11298,13061
345,315,88700,20304,11298,14869
250,193,60500,20304,11433,10257
345,164,88700,20304,11433,13485
380,245,103200,20304,11603,14869
345,261,83960,20304,12156,13487
350,321,93700,20304,12266,10140
350,208,92460,20304,12266,11921
250,234,67500,20304,12266,12448
250,192,64000,20304,12266,12992
250,198,67500,20304,12266,14814
250,172,67500,20304,12389,11292
250,160,67500,20304,12448,12266
250,188,64000,20304,12992,12266
250,122,57000,20304,13061,11298
380,249,97760,20304,13264,14869
345,292,88335,20304,13367,10397
345,254,83960,20304,13485,11433
380,320,76000,20304,16229,14869
304,290,60800,20304,16232,13930
380,375,94200,19687,14262,14747
380,342,88800,19687,14570,14747
380,322,94200,19687,14747,14262
945,701,225832,20422,10721,13487
945,577,226751,20422,12892,12889
945,630,225832,20422,13487,10721
945,865,227676,20422,13487,14843
945,801,227676,20422,14843,13487
0,0,1366500,20195,13303,12986
875,801,217000,19393,10140,11292
875,485,217000,19393,10140,12191
715,344,173000,19393,10140,14831
875,804,217000,19393,10397,10423
875,457,217000,19393,10397,12264
875,667,217000,19393,10397,13204
875,748,217000,19393,10397,13796
875,716,217000,19393,10397,14107
875,741,217000,19393,10397,14683
875,295,217000,19393,10423,11259
715,642,173000,19393,10529,11292
830,798,206305,19977,11292,10423
750,720,176140,19977,11292,10423
830,758,210437,19977,11292,10713
