,weather
40052,Partly cloudy
40053,Partly cloudy
40054,Moderate rain
40055,Moderate rain
40056,Moderate rain
40057,Moderate rain
40058,Moderate rain
40059,Moderate rain
40060,Sunny
40061,Sunny
40062,Sunny
40063,Sunny
40064,Sunny
40065,Sunny
40066,Sunny
40067,Sunny
40068,Sunny
40069,Sunny
40070,Sunny
40071,Sunny
40072,Sunny
40073,Light rain shower
40074,Light rain shower
40075,Light rain shower
40076,Light rain shower
40077,Overcast
40078,Overcast
40079,Overcast
40080,Overcast
40081,Overcast
40082,Overcast
40083,Overcast
40084,Moderate snow
40085,Moderate snow
40086,Moderate snow
40087,Moderate snow
40088,Moderate snow
40089,Moderate snow
40090,Moderate snow
40091,Moderate snow
40092,Moderate snow
40093,Moderate snow
40094,Moderate snow
40095,Moderate snow
40096,Moderate snow
40097,Moderate snow
40098,Moderate snow
40099,Moderate snow
40100,Moderate snow
40101,Moderate snow
40102,Moderate snow
40103,Light rain shower
40104,Light rain shower
40105,Light rain shower
40106,Light rain shower
40107,Light rain shower
40108,Light rain shower
40109,Light rain shower
40110,Light rain shower
40111,Light rain shower
40112,Light rain shower
40113,Light rain shower
40114,Light rain shower
40115,Light rain shower
40116,Light rain shower
40117,Light rain shower
40118,Light rain shower
40119,Light rain shower
40120,Partly cloudy
40121,Partly cloudy
40122,Overcast
40123,Overcast
40124,Overcast
40125,Overcast
40126,Overcast
40127,Overcast
40128,Overcast
40129,Overcast
40130,Overcast
40131,Overcast
40132,Overcast
40133,Overcast
40134,Overcast
40135,Overcast
40136,Overcast
40137,Overcast
40138,Overcast
40139,Overcast
40140,Overcast
40141,Overcast
40142,Overcast
40143,Overcast
40144,Overcast
40145,Overcast
40146,Overcast
40147,Patchy rain possible
40148,Patchy rain possible
40149,Patchy rain possible
40150,Patchy rain possible
40151,Patchy rain possible
40152,Patchy rain possible
40153,Patchy rain possible
40154,Patchy rain possible
40155,Patchy rain possible
40156,Patchy light snow
40157,Patchy light snow
40158,Patchy light snow
40159,Partly cloudy
40160,Partly cloudy
40161,Partly cloudy
40162,Partly cloudy
40163,Partly cloudy
40164,Partly cloudy
40165,Partly cloudy
40166,Partly cloudy
40167,Partly cloudy
40168,Partly cloudy
40169,Partly cloudy
40170,Partly cloudy
40171,Partly cloudy
40172,Partly cloudy
40173,Partly cloudy
40174,Partly cloudy
40175,Partly cloudy
40176,Partly cloudy
40177,Partly cloudy
40178,Partly cloudy
40179,Partly cloudy
40180,Partly cloudy
40181,Partly cloudy
40182,Partly cloudy
40183,Partly cloudy
40184,Partly cloudy
40185,Partly cloudy
40186,Partly cloudy
40187,Partly cloudy
40188,Partly cloudy
40189,Partly cloudy
40190,Partly cloudy
40191,Light rain
40192,Light rain
40193,Light rain
40194,Light rain
40195,Light rain
40196,Sunny
40197,Sunny
40198,Sunny
40199,Sunny
40200,Sunny
40201,Sunny
40202,Sunny
40203,Sunny
40204,Sunny
40205,Sunny
40206,Sunny
40207,Sunny
40208,Sunny
40209,Sunny
40210,Sunny
40211,Sunny
40212,Sunny
40213,Sunny
40214,Sunny
40215,Sunny
40216,Sunny
40217,Sunny
40218,Sunny
40219,Sunny
40220,Sunny
40221,Sunny
40222,Light rain shower
40223,Light rain shower
40224,Moderate or heavy rain shower
40225,Moderate or heavy rain shower
40226,Moderate or heavy rain shower
40227,Partly cloudy
40228,Partly cloudy
40229,Partly cloudy
40230,Overcast
40231,Overcast
40232,Light rain shower
40233,Light rain shower
40234,Light rain shower
40235,Light rain shower
40236,Mist
40237,Mist
40238,Mist
40239,Mist
40240,Mist
40241,Mist
40242,Mist
40243,Mist
40244,Heavy snow
40245,Heavy snow
40246,Heavy snow
40247,Heavy snow
40248,Heavy snow
40249,Heavy snow
40250,Heavy snow
40251,Heavy snow
40252,Heavy snow
40253,Heavy snow
40254,Moderate snow
40255,Moderate snow
40256,Moderate snow
40257,Moderate snow
40258,Moderate snow
40259,Moderate snow
40260,Moderate snow
40261,Fog
40262,Fog
40263,Fog
40264,Sunny
40265,Sunny
40266,Light rain
40267,Partly cloudy
40268,Partly cloudy
40269,Partly cloudy
40270,Partly cloudy
40271,Partly cloudy
40272,Partly cloudy
40273,Partly cloudy
40274,Cloudy
40275,Cloudy
40276,Light drizzle
40277,Light drizzle
40278,Overcast
40279,Overcast
40280,Cloudy
40281,Cloudy
40282,Cloudy
40283,Sunny
40284,Partly cloudy
40285,Partly cloudy
40286,Ice pellets
40287,Ice pellets
40288,Ice pellets
40289,Ice pellets
40290,Ice pellets
40291,Partly cloudy
40292,Partly cloudy
40293,Partly cloudy
40294,Freezing fog
40295,Freezing fog
40296,Sunny
40297,Sunny
40298,Sunny
40299,Sunny
40300,Sunny
40301,Sunny
40302,Sunny
40303,Sunny
40304,Sunny
40305,Sunny
40306,Mist
40307,Mist
40308,Mist
40309,Partly cloudy
40310,Partly cloudy
40311,Partly cloudy
40312,Partly cloudy
40313,Heavy snow
40314,Moderate snow
40315,Moderate snow
40316,Partly cloudy
40317,Partly cloudy
40318,Heavy snow
40319,Heavy snow
40320,Overcast
40321,Overcast
40322,Overcast
40323,Overcast
40324,Overcast
40325,Overcast
40326,Overcast
40327,Overcast
40328,Overcast
40329,Overcast
40330,Heavy snow
40331,Heavy snow
40332,Overcast
40333,Overcast
40334,Overcast
40335,Overcast
40336,Overcast
40337,Overcast
40338,Overcast
40339,Overcast
40340,Overcast
40341,Overcast
40342,Moderate snow
40343,Light snow
40344,Light snow
40345,Light snow
40346,Light snow
40347,Light snow
40348,Light snow
40349,Light rain shower
40350,Light rain shower
40351,Light rain shower
40352,Light rain shower
40353,Light rain shower
40354,Heavy rain
40355,Heavy rain
40356,Heavy rain
40357,Heavy rain
40358,Partly cloudy
40359,Partly cloudy
40360,Partly cloudy
40361,Partly cloudy
40362,Partly cloudy
40363,Partly cloudy
40364,Partly cloudy
40365,Partly cloudy
40366,Partly cloudy
40367,Partly cloudy
40368,Partly cloudy
40369,Partly cloudy
40370,Partly cloudy
40371,Patchy moderate snow
40372,Heavy snow
40373,Heavy snow
40374,Heavy snow
40375,Heavy snow
40376,Heavy snow
40377,Heavy snow
40378,Heavy snow
40379,Heavy snow
40380,Heavy snow
40381,Heavy snow
40382,Heavy snow
40383,Heavy snow
40384,Heavy snow
40385,Heavy snow
40386,Heavy snow
40387,Heavy snow
40388,Heavy snow
40389,Heavy snow
40390,Heavy snow
40391,Heavy snow
40392,Heavy snow
40393,Heavy snow
40394,Heavy snow
40395,Heavy snow
40396,Heavy snow
40397,Heavy snow
40398,Heavy snow
40399,Heavy snow
40400,Heavy snow
40401,Heavy snow
40402,Heavy snow
40403,Heavy snow
40404,Heavy snow
40405,Heavy snow
40406,Heavy snow
40407,Heavy snow
40408,Heavy snow
40409,Heavy snow
40410,Heavy snow
40411,Heavy snow
40412,Heavy snow
40413,Heavy snow
40414,Heavy snow
40415,Heavy snow
40416,Heavy snow
40417,Heavy snow
40418,Heavy snow
40419,Heavy snow
40420,Heavy snow
40421,Heavy snow
40422,Heavy snow
40423,Heavy snow
40424,Heavy snow
40425,Heavy snow
40426,Heavy snow
40427,Heavy snow
40428,Light sleet
40429,Light sleet
40430,Light sleet
40431,Light sleet
40432,Light sleet
40433,Light sleet
40434,Light sleet
40435,Light sleet
40436,Light sleet
40437,Light sleet
40438,Torrential rain shower
40439,Torrential rain shower
40440,Moderate or heavy sleet showers
40441,Moderate or heavy sleet showers
40442,Moderate or heavy sleet showers
40443,Sunny
40444,Sunny
40445,Sunny
40446,Sunny
40447,Sunny
40448,Light rain
40449,Light rain
40450,Light rain
40451,Light rain
40452,Light rain
40453,Light rain
40454,Light rain
40455,Light rain
40456,Light rain
40457,Light rain
40458,Overcast
40459,Overcast
40460,Overcast
40461,Overcast
40462,Overcast
40463,Overcast
40464,Overcast
40465,Overcast
40466,Overcast
40467,Overcast
40468,Overcast
40469,Patchy light snow
40470,Patchy light snow
40471,Patchy light snow
40472,Heavy rain
40473,Heavy rain
40474,Heavy rain
40475,Heavy rain
40476,Heavy rain
40477,Heavy rain
40478,Heavy rain
40479,Heavy rain
40480,Heavy rain
40481,Patchy light snow
40482,Patchy light snow
40483,Patchy light snow
40484,Partly cloudy
40485,Partly cloudy
40486,Light rain shower
40487,Cloudy
40488,Cloudy
40489,Cloudy
40490,Cloudy
40491,Cloudy
40492,Light snow
40493,Light snow
40494,Light snow
40495,Light snow
40496,Light snow
40497,Light snow
40498,Partly cloudy
40499,Partly cloudy
40500,Partly cloudy
40501,Partly cloudy
40502,Partly cloudy
40503,Partly cloudy
40504,Partly cloudy
40505,Partly cloudy
40506,Moderate rain
40507,Moderate rain
40508,Moderate rain
40509,Moderate rain
40510,Moderate rain
40511,Moderate rain
40512,Moderate rain
40513,Moderate rain
40514,Moderate rain
40515,Partly cloudy
40516,Partly cloudy
40517,Partly cloudy
40518,Partly cloudy
40519,Partly cloudy
40520,Partly cloudy
40521,Partly cloudy
40522,Partly cloudy
40523,Partly cloudy
40524,Partly cloudy
40525,Partly cloudy
40526,Partly cloudy
40527,Partly cloudy
40528,Partly cloudy
40529,Partly cloudy
40530,Partly cloudy
40531,Partly cloudy
40532,Partly cloudy
40533,Partly cloudy
40534,Partly cloudy
40535,Partly cloudy
40536,Partly cloudy
40537,Partly cloudy
40538,Partly cloudy
40539,Partly cloudy
40540,Partly cloudy
40541,Heavy rain
40542,Heavy rain
40543,Heavy rain
40544,Heavy rain
40545,Heavy rain
40546,Heavy rain
40547,Heavy rain
40548,Heavy rain
40549,Partly cloudy
40550,Partly cloudy
40551,Partly cloudy
40552,Partly cloudy
40553,Partly cloudy
40554,Partly cloudy
40555,Partly cloudy
40556,Partly cloudy
40557,Partly cloudy
40558,Partly cloudy
40559,Partly cloudy
40560,Partly cloudy
40561,Partly cloudy
40562,Partly cloudy
40563,Partly cloudy
40564,Partly cloudy
40565,Partly cloudy
40566,Partly cloudy
40567,Partly cloudy
40568,Partly cloudy
40569,Partly cloudy
40570,Partly cloudy
40571,Partly cloudy
40572,Partly cloudy
40573,Partly cloudy
40574,Partly cloudy
40575,Partly cloudy
40576,Partly cloudy
40577,Partly cloudy
40578,Partly cloudy
40579,Partly cloudy
40580,Patchy light snow
40581,Patchy light snow
40582,Patchy light snow
40583,Patchy light snow
40584,Patchy light snow
40585,Light rain
40586,Light rain
40587,Light rain
40588,Light rain
40589,Light rain
40590,Light rain
40591,Light rain
40592,Light rain
40593,Light rain
40594,Overcast
40595,Overcast
40596,Heavy snow
40597,Heavy snow
40598,Heavy snow
40599,Heavy snow
40600,Heavy snow
40601,Heavy snow
40602,Heavy snow
40603,Heavy snow
40604,Partly cloudy
40605,Partly cloudy
40606,Sunny
40607,Sunny
40608,Sunny
40609,Sunny
40610,Sunny
40611,Sunny
40612,Sunny
40613,Sunny
40614,Sunny
40615,Sunny
40616,Sunny
40617,Sunny
40618,Sunny
40619,Sunny
40620,Sunny
40621,Sunny
40622,Heavy snow
40623,Heavy snow
40624,Heavy snow
40625,Heavy snow
40626,Heavy snow
40627,Heavy snow
40628,Heavy snow
40629,Heavy snow
40630,Heavy snow
40631,Heavy snow
40632,Heavy snow
40633,Heavy snow
40634,Partly cloudy
40635,Partly cloudy
40636,Partly cloudy
40637,Partly cloudy
40638,Partly cloudy
40639,Partly cloudy
40640,Partly cloudy
40641,Fog
40642,Fog
40643,Partly cloudy
40644,Partly cloudy
40645,Partly cloudy
40646,Partly cloudy
40647,Partly cloudy
40648,Partly cloudy
40649,Partly cloudy
40650,Partly cloudy
40651,Partly cloudy
40652,Partly cloudy
40653,Partly cloudy
40654,Partly cloudy
40655,Partly cloudy
40656,Partly cloudy
40657,Partly cloudy
40658,Partly cloudy
40659,Partly cloudy
40660,Partly cloudy
40661,Partly cloudy
40662,Partly cloudy
40663,Partly cloudy
40664,Partly cloudy
40665,Partly cloudy
40666,Partly cloudy
40667,Heavy snow
40668,Heavy snow
40669,Moderate snow
40670,Moderate snow
40671,Partly cloudy
40672,Partly cloudy
40673,Partly cloudy
40674,Heavy rain
40675,Heavy rain
40676,Light snow
40677,Light snow
40678,Light snow
40679,Moderate or heavy snow showers
40680,Moderate or heavy snow showers
40681,Moderate or heavy snow showers
40682,Moderate or heavy snow showers
40683,Partly cloudy
40684,Partly cloudy
40685,Partly cloudy
40686,Partly cloudy
40687,Light snow
40688,Light snow
40689,Light snow
40690,Heavy snow
40691,Heavy snow
40692,Heavy snow
40693,Moderate or heavy freezing rain
40694,Moderate or heavy freezing rain
40695,Light drizzle
40696,Light drizzle
40697,Light drizzle
40698,Light drizzle
40699,Light drizzle
40700,Light drizzle
40701,Light drizzle
40702,Light drizzle
40703,Light drizzle
40704,Light drizzle
40705,Light drizzle
40706,Light drizzle
40707,Light drizzle
40708,Light drizzle
40709,Light drizzle
40710,Light drizzle
40711,Light drizzle
40712,Light drizzle
40713,Light drizzle
40714,Light drizzle
40715,Light drizzle
40716,Light drizzle
40717,Light drizzle
40718,Light drizzle
40719,Light drizzle
40720,Light drizzle
40721,Light drizzle
40722,Light drizzle
40723,Light drizzle
40724,Light drizzle
40725,Light drizzle
40726,Light drizzle
40727,Light drizzle
40728,Light drizzle
40729,Light drizzle
40730,Light drizzle
40731,Light drizzle
40732,Light drizzle
40733,Light drizzle
40734,Light drizzle
40735,Light drizzle
40736,Light drizzle
40737,Light drizzle
40738,Light drizzle
40739,Light drizzle
40740,Light drizzle
40741,Light drizzle
40742,Light drizzle
40743,Light drizzle
40744,Light drizzle
40745,Light drizzle
40746,Light drizzle
40747,Light drizzle
40748,Light drizzle
40749,Light drizzle
40750,Light drizzle
40751,Light drizzle
40752,Light drizzle
40753,Light drizzle
40754,Light drizzle
40755,Light drizzle
40756,Light drizzle
40757,Light drizzle
40758,Light drizzle
40759,Light drizzle
40760,Light drizzle
40761,Light drizzle
40762,Light drizzle
40763,Light drizzle
40764,Light drizzle
40765,Light drizzle
40766,Light drizzle
40767,Light drizzle
40768,Light drizzle
40769,Light drizzle
40770,Light drizzle
40771,Light drizzle
40772,Light drizzle
40773,Light drizzle
40774,Light drizzle
40775,Light drizzle
40776,Heavy snow
40777,Heavy snow
40778,Overcast
40779,Overcast
40780,Overcast
40781,Overcast
40782,Overcast
40783,Overcast
40784,Overcast
40785,Overcast
40786,Overcast
40787,Overcast
40788,Overcast
40789,Overcast
40790,Overcast
40791,Overcast
40792,Overcast
40793,Overcast
40794,Overcast
40795,Overcast
40796,Overcast
40797,Overcast
40798,Overcast
40799,Overcast
40800,Overcast
40801,Overcast
40802,Overcast
40803,Overcast
40804,Overcast
40805,Overcast
40806,Overcast
40807,Overcast
40808,Overcast
40809,Overcast
40810,Overcast
40811,Overcast
40812,Overcast
40813,Overcast
40814,Overcast
40815,Overcast
40816,Overcast
40817,Overcast
40818,Overcast
40819,Overcast
40820,Overcast
40821,Overcast
40822,Overcast
40823,Overcast
40824,Overcast
40825,Overcast
40826,Overcast
40827,Overcast
40828,Overcast
40829,Overcast
40830,Overcast
40831,Overcast
40832,Overcast
40833,Overcast
40834,Overcast
40835,Overcast
40836,Overcast
40837,Overcast
40838,Overcast
40839,Overcast
40840,Overcast
40841,Overcast
40842,Overcast
40843,Overcast
40844,Overcast
40845,Overcast
40846,Overcast
40847,Overcast
40848,Overcast
40849,Overcast
40850,Overcast
40851,Overcast
40852,Overcast
40853,Overcast
40854,Overcast
40855,Overcast
40856,Overcast
40857,Overcast
40858,Overcast
40859,Overcast
40860,Overcast
40861,Overcast
40862,Overcast
40863,Overcast
40864,Overcast
40865,Overcast
40866,Overcast
40867,Overcast
40868,Overcast
40869,Overcast
40870,Overcast
40871,Overcast
40872,Overcast
40873,Overcast
40874,Overcast
40875,Overcast
40876,Overcast
40877,Overcast
40878,Overcast
40879,Overcast
40880,Overcast
40881,Overcast
40882,Overcast
40883,Overcast
40884,Overcast
40885,Overcast
40886,Overcast
40887,Overcast
40888,Overcast
40889,Overcast
40890,Overcast
40891,Overcast
40892,Overcast
40893,Overcast
40894,Overcast
40895,Overcast
40896,Overcast
40897,Overcast
40898,Overcast
40899,Overcast
40900,Overcast
40901,Overcast
40902,Overcast
40903,Overcast
40904,Overcast
40905,Overcast
40906,Overcast
40907,Overcast
40908,Overcast
40909,Overcast
40910,Overcast
40911,Overcast
40912,Overcast
40913,Overcast
40914,Overcast
40915,Overcast
40916,Overcast
40917,Overcast
40918,Overcast
40919,Overcast
40920,Overcast
40921,Overcast
40922,Overcast
40923,Overcast
40924,Overcast
40925,Overcast
40926,Overcast
40927,Overcast
40928,Overcast
40929,Overcast
40930,Overcast
40931,Overcast
40932,Overcast
40933,Overcast
40934,Overcast
40935,Overcast
40936,Overcast
40937,Overcast
40938,Overcast
40939,Overcast
40940,Overcast
40941,Overcast
40942,Overcast
40943,Overcast
40944,Overcast
40945,Overcast
40946,Overcast
40947,Overcast
40948,Overcast
40949,Overcast
40950,Overcast
40951,Overcast
40952,Overcast
40953,Overcast
40954,Overcast
40955,Overcast
40956,Overcast
40957,Overcast
40958,Overcast
40959,Overcast
40960,Overcast
40961,Overcast
40962,Overcast
40963,Overcast
40964,Overcast
40965,Overcast
40966,Overcast
40967,Overcast
40968,Overcast
40969,Overcast
40970,Overcast
40971,Overcast
40972,Overcast
40973,Overcast
40974,Overcast
40975,Overcast
40976,Overcast
40977,Overcast
40978,Overcast
40979,Overcast
40980,Overcast
40981,Overcast
40982,Overcast
40983,Overcast
40984,Overcast
40985,Overcast
40986,Overcast
40987,Overcast
40988,Overcast
40989,Overcast
40990,Overcast
40991,Overcast
40992,Overcast
40993,Overcast
40994,Overcast
40995,Overcast
40996,Overcast
40997,Overcast
40998,Overcast
40999,Overcast
41000,Overcast
41001,Overcast
41002,Overcast
41003,Overcast
41004,Overcast
41005,Overcast
41006,Overcast
41007,Overcast
41008,Overcast
41009,Overcast
41010,Overcast
41011,Overcast
41012,Overcast
41013,Overcast
41014,Overcast
41015,Overcast
41016,Overcast
41017,Overcast
41018,Overcast
41019,Overcast
41020,Overcast
41021,Overcast
41022,Overcast
41023,Overcast
41024,Overcast
41025,Overcast
41026,Overcast
41027,Overcast
41028,Overcast
41029,Overcast
41030,Overcast
41031,Overcast
41032,Overcast
41033,Overcast
41034,Overcast
41035,Overcast
41036,Overcast
41037,Overcast
41038,Overcast
41039,Overcast
41040,Overcast
41041,Overcast
41042,Overcast
41043,Overcast
41044,Overcast
41045,Overcast
41046,Overcast
41047,Overcast
41048,Overcast
41049,Overcast
41050,Overcast
41051,Overcast
41052,Overcast
41053,Overcast
41054,Overcast
41055,Overcast
41056,Overcast
41057,Overcast
41058,Overcast
41059,Overcast
41060,Overcast
41061,Overcast
41062,Overcast
41063,Overcast
41064,Overcast
41065,Overcast
41066,Overcast
41067,Overcast
41068,Overcast
41069,Overcast
41070,Overcast
41071,Overcast
41072,Overcast
41073,Overcast
41074,Overcast
41075,Overcast
41076,Overcast
41077,Overcast
41078,Overcast
41079,Overcast
41080,Overcast
41081,Overcast
41082,Overcast
41083,Overcast
41084,Overcast
41085,Overcast
41086,Overcast
41087,Overcast
41088,Overcast
41089,Overcast
41090,Overcast
41091,Overcast
41092,Overcast
41093,Overcast
41094,Overcast
41095,Overcast
41096,Overcast
41097,Overcast
41098,Overcast
41099,Overcast
41100,Overcast
41101,Overcast
41102,Overcast
41103,Overcast
41104,Overcast
41105,Overcast
41106,Overcast
41107,Overcast
41108,Overcast
41109,Overcast
41110,Overcast
41111,Overcast
41112,Overcast
41113,Overcast
41114,Overcast
41115,Overcast
41116,Overcast
41117,Overcast
41118,Overcast
41119,Overcast
41120,Overcast
41121,Overcast
41122,Overcast
41123,Overcast
41124,Overcast
41125,Overcast
41126,Overcast
41127,Overcast
41128,Overcast
41129,Overcast
41130,Overcast
41131,Overcast
41132,Overcast
41133,Overcast
41134,Overcast
41135,Overcast
41136,Overcast
41137,Overcast
41138,Overcast
41139,Overcast
41140,Overcast
41141,Overcast
41142,Overcast
41143,Overcast
41144,Overcast
41145,Overcast
41146,Overcast
41147,Overcast
41148,Overcast
41149,Overcast
41150,Overcast
41151,Overcast
41152,Overcast
41153,Overcast
41154,Overcast
41155,Overcast
41156,Overcast
41157,Overcast
41158,Overcast
41159,Overcast
41160,Overcast
41161,Overcast
41162,Overcast
41163,Overcast
41164,Overcast
41165,Overcast
41166,Overcast
41167,Overcast
41168,Overcast
41169,Overcast
41170,Overcast
41171,Overcast
41172,Overcast
41173,Overcast
41174,Overcast
41175,Overcast
41176,Overcast
41177,Overcast
41178,Overcast
41179,Overcast
41180,Overcast
41181,Overcast
41182,Overcast
41183,Overcast
41184,Overcast
41185,Overcast
41186,Overcast
41187,Overcast
41188,Overcast
41189,Overcast
41190,Overcast
41191,Overcast
41192,Overcast
41193,Overcast
41194,Overcast
41195,Overcast
41196,Moderate rain
41197,Moderate rain
41198,Moderate rain
41199,Moderate rain
41200,Moderate rain
41201,Moderate rain
41202,Moderate rain
41203,Moderate rain
41204,Moderate rain
41205,Moderate rain
41206,Moderate rain
41207,Moderate rain
41208,Moderate rain
41209,Moderate rain
41210,Moderate rain
41211,Moderate rain
41212,Moderate rain
41213,Moderate rain
41214,Moderate rain
41215,Moderate rain
41216,Moderate rain
41217,Moderate rain
41218,Moderate rain
41219,Moderate rain
41220,Moderate rain
41221,Moderate rain
41222,Moderate rain
41223,Moderate rain
41224,Moderate rain
41225,Moderate rain
41226,Moderate rain
41227,Moderate rain
41228,Moderate rain
41229,Moderate rain
41230,Moderate rain
41231,Moderate rain
41232,Moderate rain
41233,Moderate rain
41234,Moderate rain
41235,Moderate rain
41236,Moderate rain
41237,Moderate rain
41238,Moderate rain
41239,Moderate rain
41240,Moderate rain
41241,Moderate rain
41242,Moderate rain
41243,Moderate rain
41244,Moderate rain
41245,Moderate rain
41246,Moderate rain
41247,Moderate rain
41248,Moderate rain
41249,Moderate rain
41250,Moderate rain
41251,Moderate rain
41252,Moderate rain
41253,Moderate rain
41254,Moderate rain
41255,Moderate rain
41256,Moderate rain
41257,Moderate rain
41258,Moderate rain
41259,Moderate rain
41260,Moderate rain
41261,Moderate rain
41262,Moderate rain
41263,Moderate rain
41264,Moderate rain
41265,Moderate rain
41266,Moderate rain
41267,Moderate rain
41268,Moderate rain
41269,Moderate rain
41270,Moderate rain
41271,Moderate rain
41272,Moderate rain
41273,Moderate rain
41274,Moderate rain
41275,Moderate rain
41276,Moderate rain
41277,Moderate rain
41278,Moderate rain
41279,Moderate rain
41280,Moderate rain
41281,Moderate rain
41282,Moderate rain
41283,Moderate rain
41284,Moderate rain
41285,Moderate rain
41286,Moderate rain
41287,Moderate rain
41288,Moderate rain
41289,Moderate rain
41290,Moderate rain
41291,Moderate rain
41292,Moderate rain
41293,Moderate rain
41294,Moderate rain
41295,Moderate rain
41296,Moderate rain
41297,Moderate rain
41298,Moderate rain
41299,Moderate rain
41300,Moderate rain
41301,Moderate rain
41302,Moderate rain
41303,Moderate rain
41304,Moderate rain
41305,Moderate rain
41306,Moderate rain
41307,Moderate rain
41308,Moderate rain
41309,Moderate rain
41310,Moderate rain
41311,Moderate rain
41312,Moderate rain
41313,Moderate rain
41314,Moderate rain
41315,Moderate rain
41316,Moderate rain
41317,Moderate rain
41318,Moderate rain
41319,Moderate rain
41320,Moderate rain
41321,Moderate rain
41322,Moderate rain
41323,Moderate rain
41324,Moderate rain
41325,Moderate rain
41326,Moderate rain
41327,Moderate rain
41328,Moderate rain
41329,Moderate rain
41330,Moderate rain
41331,Moderate rain
41332,Moderate rain
41333,Moderate rain
41334,Moderate rain
41335,Moderate rain
41336,Moderate rain
41337,Moderate rain
41338,Moderate rain
41339,Moderate rain
41340,Moderate rain
41341,Moderate rain
41342,Moderate rain
41343,Moderate rain
41344,Moderate rain
41345,Moderate rain
41346,Moderate rain
41347,Moderate rain
41348,Moderate rain
41349,Moderate rain
41350,Moderate rain
41351,Moderate rain
41352,Moderate rain
41353,Moderate rain
41354,Moderate rain
41355,Moderate rain
41356,Moderate rain
41357,Moderate rain
41358,Moderate rain
41359,Moderate rain
41360,Moderate rain
41361,Moderate rain
41362,Moderate rain
41363,Moderate rain
41364,Moderate rain
41365,Moderate rain
41366,Moderate rain
41367,Moderate rain
41368,Moderate rain
41369,Moderate rain
41370,Moderate rain
41371,Moderate rain
41372,Moderate rain
41373,Moderate rain
41374,Moderate rain
41375,Moderate rain
41376,Moderate rain
41377,Moderate rain
41378,Moderate rain
41379,Moderate rain
41380,Moderate rain
41381,Moderate rain
41382,Moderate rain
41383,Moderate rain
41384,Moderate rain
41385,Moderate rain
41386,Moderate rain
41387,Moderate rain
41388,Moderate rain
41389,Moderate rain
41390,Moderate rain
41391,Moderate rain
41392,Moderate rain
41393,Moderate rain
41394,Moderate rain
41395,Moderate rain
41396,Moderate rain
41397,Moderate rain
41398,Moderate rain
41399,Moderate rain
41400,Moderate rain
41401,Moderate rain
41402,Moderate rain
41403,Moderate rain
41404,Moderate rain
41405,Moderate rain
41406,Moderate rain
41407,Moderate rain
41408,Moderate rain
41409,Moderate rain
41410,Moderate rain
41411,Moderate rain
41412,Moderate rain
41413,Moderate rain
41414,Moderate rain
41415,Moderate rain
41416,Moderate rain
41417,Moderate rain
41418,Moderate rain
41419,Moderate rain
41420,Moderate rain
41421,Moderate rain
41422,Moderate rain
41423,Moderate rain
41424,Moderate rain
41425,Moderate rain
41426,Moderate rain
41427,Moderate rain
41428,Moderate rain
41429,Moderate rain
41430,Moderate rain
41431,Moderate rain
41432,Moderate rain
41433,Moderate rain
41434,Moderate rain
41435,Moderate rain
41436,Moderate rain
41437,Moderate rain
41438,Moderate rain
41439,Moderate rain
41440,Moderate rain
41441,Moderate rain
41442,Moderate rain
41443,Moderate rain
41444,Moderate rain
41445,Moderate rain
41446,Moderate rain
41447,Moderate rain
41448,Moderate rain
41449,Moderate rain
41450,Moderate rain
41451,Moderate rain
41452,Moderate rain
41453,Moderate rain
41454,Moderate rain
41455,Moderate rain
41456,Moderate rain
41457,Moderate rain
41458,Moderate rain
41459,Moderate rain
41460,Moderate rain
41461,Moderate rain
41462,Moderate rain
41463,Moderate rain
41464,Moderate rain
41465,Moderate rain
41466,Moderate rain
41467,Moderate rain
41468,Moderate rain
41469,Moderate rain
41470,Moderate rain
41471,Moderate rain
41472,Moderate rain
41473,Moderate rain
41474,Moderate rain
41475,Moderate rain
41476,Moderate rain
41477,Moderate rain
41478,Moderate rain
41479,Moderate rain
41480,Moderate rain
41481,Moderate rain
41482,Moderate rain
41483,Moderate rain
41484,Moderate rain
41485,Moderate rain
41486,Moderate rain
41487,Moderate rain
41488,Moderate rain
41489,Moderate rain
41490,Moderate rain
41491,Moderate rain
41492,Moderate rain
41493,Moderate rain
41494,Moderate rain
41495,Moderate rain
41496,Moderate rain
41497,Moderate rain
41498,Moderate rain
41499,Moderate rain
41500,Moderate rain
41501,Moderate rain
41502,Moderate rain
41503,Moderate rain
41504,Moderate rain
41505,Moderate rain
41506,Moderate rain
41507,Moderate rain
41508,Moderate rain
41509,Moderate rain
41510,Moderate rain
41511,Moderate rain
41512,Moderate rain
41513,Moderate rain
41514,Moderate rain
41515,Moderate rain
41516,Moderate rain
41517,Moderate rain
41518,Moderate rain
41519,Moderate rain
41520,Moderate rain
41521,Moderate rain
41522,Moderate rain
41523,Moderate rain
41524,Moderate rain
41525,Moderate rain
41526,Moderate rain
41527,Moderate rain
41528,Moderate rain
41529,Moderate rain
41530,Moderate rain
41531,Moderate rain
41532,Moderate rain
41533,Moderate rain
41534,Moderate rain
41535,Moderate rain
41536,Moderate rain
41537,Moderate rain
41538,Moderate rain
41539,Moderate rain
41540,Moderate rain
41541,Moderate rain
41542,Moderate rain
41543,Moderate rain
41544,Moderate rain
41545,Moderate rain
41546,Moderate rain
41547,Moderate rain
41548,Moderate rain
